


                         Node(***)                      Node(***)                      Node(***)                      Node(***)                      Node(

     time         hNew     theta     conc        hNew     theta     conc        hNew     theta     conc        hNew     theta     conc    
       .766       .622    .4500   .704E+00      1.749    .4500  -.106E-31      5.691    .4500   .000E+00       .000    .4500   .138E-37
       .770       .609    .4500   .708E+00      1.747    .4500  -.396E-32      5.690    .4500   .000E+00       .000    .4500   .146E-37
       .774       .595    .4500   .713E+00      1.746    .4500   .401E-32      5.690    .4500   .000E+00       .000    .4500   .153E-37
       .779       .578    .4500   .717E+00      1.744    .4500   .133E-31      5.689    .4500   .000E+00       .000    .4500   .159E-37
       .783       .558    .4500   .722E+00      1.743    .4500   .239E-31      5.688    .4500   .000E+00       .000    .4500   .164E-37
       .788       .535    .4500   .726E+00      1.741    .4500   .355E-31      5.687    .4500   .000E+00       .000    .4500   .167E-37
       .792       .508    .4500   .730E+00      1.739    .4500   .478E-31      5.686    .4500   .000E+00       .000    .4500   .168E-37
       .796       .476    .4500   .734E+00      1.738    .4500   .601E-31      5.685    .4500   .000E+00       .000    .4500   .167E-37
       .801       .440    .4500   .737E+00      1.736    .4500   .715E-31      5.684    .4500   .000E+00       .000    .4500   .162E-37
       .805       .398    .4500   .741E+00      1.735    .4500   .804E-31      5.683    .4500   .000E+00       .000    .4500   .155E-37
       .810       .349    .4500   .744E+00      1.733    .4500   .847E-31      5.682    .4500   .000E+00       .000    .4500   .144E-37
       .814       .285    .4500   .748E+00      1.731    .4500   .817E-31      5.681    .4500   .000E+00       .000    .4500   .129E-37
       .818       .250    .4500   .750E+00      1.730    .4500   .674E-31      5.680    .4500   .000E+00       .000    .4500   .112E-37
       .823       .252    .4500   .753E+00      1.728    .4500   .365E-31      5.679    .4500   .000E+00       .000    .4500   .932E-38
       .827       .237    .4500   .755E+00      1.727    .4500  -.180E-31      5.678    .4500   .000E+00       .000    .4500   .744E-38
       .832       .215    .4500   .757E+00      1.725    .4500  -.105E-30      5.677    .4500   .000E+00       .000    .4500   .588E-38
       .836       .333    .4500   .759E+00      1.724    .4500  -.238E-30      5.676    .4500   .000E+00       .000    .4500   .509E-38
       .840       .314    .4500   .761E+00      1.722    .4500  -.430E-30      5.676    .4500   .000E+00       .000    .4500   .578E-38
       .842       .305    .4500   .762E+00      1.722    .4500  -.509E-30      5.675    .4500   .000E+00       .000    .4500   .645E-38
       .843       .313    .4500   .763E+00      1.721    .4500  -.607E-30      5.675    .4500   .000E+00       .000    .4500   .754E-38
       .845       .317    .4500   .763E+00      1.720    .4500  -.729E-30      5.675    .4500   .000E+00       .000    .4500   .923E-38
       .847       .306    .4500   .764E+00      1.720    .4500  -.883E-30      5.674    .4500   .000E+00       .000    .4500   .118E-37
       .849       .293    .4500   .765E+00      1.719    .4500  -.106E-29      5.674    .4500   .000E+00       .000    .4500   .153E-37
       .851       .280    .4500   .766E+00      1.718    .4500  -.126E-29      5.673    .4500   .000E+00       .000    .4500   .198E-37
       .853       .275    .4500   .768E+00      1.718    .4500  -.149E-29      5.673    .4500   .000E+00       .000    .4500   .255E-37
       .855       .282    .4500   .769E+00      1.717    .4500  -.175E-29      5.672    .4500   .000E+00       .000    .4500   .327E-37
       .857       .271    .4500   .770E+00      1.716    .4500  -.205E-29      5.672    .4500   .000E+00       .000    .4500   .417E-37
       .859       .256    .4500   .771E+00      1.716    .4500  -.239E-29      5.672    .4500   .000E+00       .000    .4500   .526E-37
       .861       .248    .4500   .772E+00      1.715    .4500  -.277E-29      5.671    .4500   .000E+00       .000    .4500   .658E-37
       .863       .242    .4500   .773E+00      1.714    .4500  -.320E-29      5.671    .4500   .000E+00       .000    .4500   .817E-37
       .864       .230    .4500   .774E+00      1.713    .4500  -.368E-29      5.670    .4500   .000E+00       .000    .4500   .101E-36
       .866       .222    .4500   .775E+00      1.713    .4500  -.422E-29      5.670    .4500   .000E+00       .000    .4500   .123E-36
       .868       .211    .4500   .777E+00      1.712    .4500  -.483E-29      5.670    .4500   .000E+00       .000    .4500   .150E-36
       .870       .199    .4500   .778E+00      1.711    .4500  -.551E-29      5.669    .4500   .000E+00       .000    .4500   .181E-36
       .872       .184    .4500   .779E+00      1.711    .4500  -.627E-29      5.669    .4500   .000E+00       .000    .4500   .217E-36
       .874       .165    .4500   .780E+00      1.710    .4500  -.712E-29      5.668    .4500   .000E+00       .000    .4500   .260E-36
       .876       .140    .4500   .782E+00      1.709    .4500  -.807E-29      5.668    .4500   .000E+00       .000    .4500   .309E-36
       .878       .201    .4500   .783E+00      1.709    .4500  -.912E-29      5.668    .4500   .000E+00       .000    .4500   .366E-36
       .880       .320    .4500   .784E+00      1.708    .4500  -.103E-28      5.667    .4500   .000E+00       .000    .4500   .432E-36
       .882       .312    .4500   .785E+00      1.707    .4500  -.116E-28      5.667    .4500   .000E+00       .000    .4500   .508E-36
       .884       .313    .4500   .786E+00      1.707    .4500  -.130E-28      5.666    .4500   .000E+00       .000    .4500   .594E-36
       .886       .313    .4500   .787E+00      1.706    .4500  -.146E-28      5.666    .4500   .000E+00       .000    .4500   .694E-36
       .888       .312    .4500   .788E+00      1.705    .4500  -.163E-28      5.666    .4500   .000E+00       .000    .4500   .807E-36
       .889       .311    .4500   .790E+00      1.704    .4500  -.183E-28      5.665    .4500   .000E+00       .000    .4500   .936E-36
       .891       .307    .4500   .791E+00      1.704    .4500  -.204E-28      5.665    .4500   .000E+00       .000    .4500   .108E-35
       .893       .299    .4500   .792E+00      1.703    .4500  -.227E-28      5.664    .4500   .000E+00       .000    .4500   .125E-35
       .895       .285    .4500   .793E+00      1.702    .4500  -.253E-28      5.664    .4500   .000E+00       .000    .4500   .144E-35
       .897       .289    .4500   .794E+00      1.702    .4500  -.281E-28      5.663    .4500   .000E+00       .000    .4500   .165E-35
       .899       .276    .4500   .795E+00      1.701    .4500  -.312E-28      5.663    .4500   .000E+00       .000    .4500   .189E-35
       .901       .425    .4500   .796E+00      1.700    .4500  -.346E-28      5.663    .4500   .000E+00       .000    .4500   .216E-35
       .903       .422    .4500   .797E+00      1.700    .4500  -.384E-28      5.662    .4500   .000E+00       .000    .4500   .246E-35
       .905       .414    .4500   .798E+00      1.699    .4500  -.424E-28      5.662    .4500   .000E+00       .000    .4500   .281E-35
       .907       .413    .4500   .799E+00      1.698    .4500  -.469E-28      5.661    .4500   .000E+00       .000    .4500   .319E-35
       .909       .431    .4500   .800E+00      1.698    .4500  -.517E-28      5.661    .4500   .000E+00       .000    .4500   .362E-35
       .911       .556    .4500   .801E+00      1.697    .4500  -.570E-28      5.661    .4500   .000E+00       .000    .4500   .410E-35
       .913       .587    .4500   .802E+00      1.696    .4500  -.628E-28      5.660    .4500   .000E+00       .000    .4500   .463E-35
       .915       .586    .4500   .803E+00      1.695    .4500  -.691E-28      5.660    .4500   .000E+00       .000    .4500   .523E-35
       .916       .587    .4500   .804E+00      1.695    .4500  -.759E-28      5.659    .4500   .000E+00       .000    .4500   .590E-35
       .918       .588    .4500   .805E+00      1.694    .4500  -.833E-28      5.659    .4500   .000E+00       .000    .4500   .664E-35
       .920       .599    .4500   .806E+00      1.693    .4500  -.914E-28      5.659    .4500   .000E+00       .000    .4500   .746E-35
       .922       .598    .4500   .807E+00      1.693    .4500  -.100E-27      5.658    .4500   .000E+00       .000    .4500   .837E-35
       .924       .595    .4500   .808E+00      1.692    .4500  -.110E-27      5.658    .4500   .000E+00       .000    .4500   .938E-35
       .926       .595    .4500   .808E+00      1.691    .4500  -.120E-27      5.657    .4500   .000E+00       .000    .4500   .105E-34
       .928       .597    .4500   .809E+00      1.691    .4500  -.131E-27      5.657    .4500   .000E+00       .000    .4500   .117E-34
       .930       .604    .4500   .810E+00      1.690    .4500  -.143E-27      5.657    .4500   .000E+00       .000    .4500   .131E-34
       .932       .604    .4500   .811E+00      1.689    .4500  -.156E-27      5.656    .4500   .000E+00       .000    .4500   .146E-34
       .934       .624    .4500   .812E+00      1.689    .4500  -.170E-27      5.656    .4500   .000E+00       .000    .4500   .163E-34
       .936       .643    .4500   .813E+00      1.688    .4500  -.185E-27      5.655    .4500   .000E+00       .000    .4500   .182E-34
       .938       .644    .4500   .814E+00      1.687    .4500  -.201E-27      5.655    .4500   .000E+00       .000    .4500   .202E-34
       .940       .650    .4500   .815E+00      1.686    .4500  -.218E-27      5.654    .4500   .000E+00       .000    .4500   .224E-34
       .941       .650    .4500   .816E+00      1.686    .4500  -.237E-27      5.654    .4500   .000E+00       .000    .4500   .249E-34
       .943       .648    .4500   .816E+00      1.685    .4500  -.257E-27      5.654    .4500   .000E+00       .000    .4500   .276E-34
       .945       .645    .4500   .817E+00      1.684    .4500  -.279E-27      5.653    .4500   .000E+00       .000    .4500   .305E-34
       .947       .641    .4500   .818E+00      1.684    .4500  -.302E-27      5.653    .4500   .140E-44       .000    .4500   .338E-34
       .949       .636    .4500   .819E+00      1.683    .4500  -.327E-27      5.652    .4500   .280E-44       .000    .4500   .373E-34
       .951       .736    .4500   .820E+00      1.682    .4500  -.354E-27      5.652    .4500   .420E-44       .000    .4500   .412E-34
       .953       .752    .4500   .821E+00      1.682    .4500  -.383E-27      5.652    .4500   .561E-44       .000    .4500   .454E-34
       .955       .753    .4500   .821E+00      1.681    .4500  -.416E-27      5.651    .4500   .701E-44       .000    .4500   .506E-34
       .957       .754    .4500   .822E+00      1.680    .4500  -.457E-27      5.651    .4500   .841E-44       .000    .4500   .568E-34
       .960       .754    .4500   .824E+00      1.679    .4500  -.505E-27      5.650    .4500   .981E-44       .000    .4500   .645E-34
       .963       .753    .4500   .825E+00      1.678    .4500  -.557E-27      5.650    .4500   .112E-43       .000    .4500   .731E-34
       .965       .752    .4500   .826E+00      1.677    .4500  -.614E-27      5.649    .4500   .126E-43       .000    .4500   .827E-34
       .968       .750    .4500   .827E+00      1.676    .4500  -.677E-27      5.649    .4500   .154E-43       .000    .4500   .935E-34
       .970       .748    .4500   .828E+00      1.675    .4500  -.744E-27      5.648    .4500   .182E-43       .000    .4500   .106E-33
       .973       .746    .4500   .829E+00      1.674    .4500  -.818E-27      5.647    .4500   .210E-43       .000    .4500   .119E-33
       .975       .756    .4500   .830E+00      1.673    .4500  -.897E-27      5.647    .4500   .238E-43       .000    .4500   .134E-33
       .978       .759    .4500   .831E+00      1.672    .4500  -.983E-27      5.646    .4500   .280E-43       .000    .4500   .151E-33
       .981       .758    .4500   .832E+00      1.671    .4500  -.108E-26      5.646    .4500   .322E-43       .000    .4500   .169E-33
       .983       .754    .4500   .833E+00      1.670    .4500  -.118E-26      5.645    .4500   .364E-43       .000    .4500   .190E-33
       .986       .775    .4500   .834E+00      1.670    .4500  -.129E-26      5.645    .4500   .420E-43       .000    .4500   .212E-33
       .988       .786    .4500   .835E+00      1.669    .4500  -.140E-26      5.644    .4500   .476E-43       .000    .4500   .238E-33
       .991       .786    .4500   .836E+00      1.668    .4500  -.153E-26      5.644    .4500   .547E-43       .000    .4500   .265E-33
       .993       .795    .4500   .837E+00      1.667    .4500  -.166E-26      5.643    .4500   .617E-43       .000    .4500   .296E-33
       .996       .790    .4500   .838E+00      1.666    .4500  -.181E-26      5.643    .4500   .701E-43       .000    .4500   .330E-33
       .999       .789    .4500   .839E+00      1.665    .4500  -.196E-26      5.642    .4500   .799E-43       .000    .4500   .368E-33
      1.001       .810    .4500   .840E+00      1.664    .4500  -.213E-26      5.642    .4500   .911E-43       .000    .4500   .409E-33
      1.004       .812    .4500   .841E+00      1.663    .4500  -.231E-26      5.641    .4500   .104E-42       .000    .4500   .454E-33
      1.006       .820    .4500   .842E+00      1.662    .4500  -.250E-26      5.640    .4500   .118E-42       .000    .4500   .504E-33
      1.009       .893    .4500   .843E+00      1.661    .4500  -.270E-26      5.640    .4500   .133E-42       .000    .4500   .559E-33
      1.011       .898    .4500   .844E+00      1.660    .4500  -.292E-26      5.639    .4500   .151E-42       .000    .4500   .619E-33
      1.014       .903    .4500   .845E+00      1.659    .4500  -.318E-26      5.639    .4500   .174E-42       .000    .4500   .692E-33
      1.017       .908    .4500   .846E+00      1.658    .4500  -.348E-26      5.638    .4500   .202E-42       .000    .4500   .781E-33
      1.021       .914    .4500   .847E+00      1.657    .4500  -.380E-26      5.638    .4500   .234E-42       .000    .4500   .880E-33
      1.024       .918    .4500   .848E+00      1.656    .4500  -.416E-26      5.637    .4500   .270E-42       .000    .4500   .990E-33
      1.027       .921    .4500   .849E+00      1.655    .4500  -.453E-26      5.636    .4500   .312E-42       .000    .4500   .111E-32
      1.030       .923    .4500   .850E+00      1.653    .4500  -.494E-26      5.636    .4500   .360E-42       .000    .4500   .125E-32
      1.033       .925    .4500   .851E+00      1.652    .4500  -.537E-26      5.635    .4500   .415E-42       .000    .4500   .140E-32
      1.036       .928    .4500   .853E+00      1.651    .4500  -.583E-26      5.634    .4500   .476E-42       .000    .4500   .157E-32
      1.039       .935    .4500   .854E+00      1.650    .4500  -.633E-26      5.634    .4500   .548E-42       .000    .4500   .175E-32
      1.042       .936    .4500   .855E+00      1.649    .4500  -.686E-26      5.633    .4500   .628E-42       .000    .4500   .195E-32
      1.045       .939    .4500   .856E+00      1.648    .4500  -.742E-26      5.632    .4500   .719E-42       .000    .4500   .218E-32
      1.049       .939    .4500   .857E+00      1.646    .4500  -.802E-26      5.632    .4500   .823E-42       .000    .4500   .242E-32
